Id,DATE_DERNIERE_MAJ,TYPE,CATEGORIE,SPECIALITES,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,CHAINES,LOGIS_CLASSEMENT,NBRE_MAX_COUVERTS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
"RESAQU064FS001E2","02/01/2015","Restaurant","Restauration rapide","Sandwichs # Tartes","Galery Café","","Espace Foch","4 Avenue Foch","","64200","BIARRITZ","64122","","+33 6 79 36 68 70",""," -1.5592175","43.4814363","","","","","","","","","",""
"RESAQU064V500INI","21/01/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle # Poisson / fruits de mer","Galinha's & Co","","Résidence Agorreta","1247 avenue de Bayonne","","64210","BIDART","64125","+33 5 59 54 75 24","",""," -1.5632131","43.4506787","Oui","","","","","35","","","Terrasse",""
"RESAQU064FS000C1","11/02/2015","Restaurant","Restaurant traditionnel","Cuisine gastronomique # Poisson / fruits de mer","Galion (le)","","","17 boulevard du Général de Gaulle","","64200","BIARRITZ","64122","+33 5 59 24 20 32","","www.hotelwindsorbiarritz.com "," -1.5585233","43.4841010","","","Maître Restaurateur # Qualité Tourisme","Association des maîtres cuisiniers de France # Restaurateurs de France","","80","","","Terrasse",""
"RESAQU064V503BLJ","21/01/2015","Restaurant","Restaurant à thème","Cuisine asiatique","Gapy Thai Food","","","77 avenue de la Marne","","64200","BIARRITZ","64122","+33 5 33 47 89 56","+33 7 62 77 65 39",""," -1.5482529","43.4840367","Oui","","","","","","","","",""
"RESAQU024V500KSS","11/02/2015","Restaurant","Brasserie","Cuisine traditionnelle","GARDEN ICE CAFE","19 BOULEVARD MICHEL MONTAIGNE
","","","","24000","PERIGUEUX","24322","","","","0.7199091","45.1858646","","","","","","","","","",""
"RESAQU024FS000DN","02/01/2015","Restaurant","Restaurant à thème # Restaurant traditionnel","Cuisine végétarienne","Garden party","","","Place des fossés","","24510","LIMEUIL","24240","+33 5 53 73 36 65","","http://www.restaurant-garden-party.fr/","0.89027881","44.8857506","Oui","","","","","20","","","Terrasse",""
"RESAQU064FS0021P","13/05/2015","Restaurant","Restaurant à thème","Poisson / fruits de mer","Georges and Co","","","","3 rue Bernadou","64100","BAYONNE","64102","+33 5 33 47 17 13","+33 6 74 33 26 58",""," -1.4753077","43.4900226","Oui","","","","","30","01/01/2015|31/12/2015|09:00|15:30|18:00|23:00|Lundi","A la carte|4,00|22,00|","Terrasse","Banquet # Point wifi # Traiteur"
"RESAQU064FS0006M","13/05/2015","Restaurant","Restaurant gastronomique","Régionale française","Getaria","","","360 avenue du Général de Gaulle","","64210","GUETHARY","64249","+33 5 59 51 24 11","","www.getaria.fr"," -1.6087755","43.4233212","Oui","","","","","","05/02/2015|31/12/2015|12:00|14:15|20:00|22:00|Mardi - Mercredi","A la carte|10,00|39,00|","Jardin",""
"RESAQU024FS000H6","08/01/2015","Restaurant","Pizzeria","Tartes","Gigino","85, Rue du Docteur Roux
","","","","24100","BERGERAC","24037","+33 5 53 58 50 64","","https://www.facebook.com/giginopiz?fref=ts","0.4960148","44.8591414","","","","","","70","01/01/2015|31/07/2015||||| # 01/09/2015|31/12/2015|||||","Menu adulte|9,00|11,50| # Menu enfant||5,00|jusqu'à 12 ans # |||Menu végétarien","Climatisation","Point wifi"
"RESAQU047FS0008J","02/01/2015","Restaurant","Restaurant à thème","Cuisine méditerranéenne # Glaces","Glacier Restaurant Vert Galant","","","11 rue Séderie","Quai de Baïse","47600","NERAC","47195","+33 5 53 65 31 99","+33 6 19 84 76 57","","0.341898","44.136351","Oui","","","","","45","01/04/2015|15/06/2015|12:00|21:30||| # 15/06/2015|30/06/2015|12:00|21:30||| # 01/07/2015|31/08/2015|12:00|21:30||| # 01/09/2015|15/09/2015|12:00|21:30||| # 15/09/2015|31/10/2015|12:00|21:30|||","Menu adulte|12,00|| # Menu enfant|7,00|| # A la carte|12,00|25,00|","Terrasse",""
"RESAQU033V503FWF","29/01/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Globe Pizza","73 route du Pin Sec
","","","","33340","GAILLAN-EN-MEDOC","33177","+33 6 37 27 35 61","",""," -1.0155770","45.3025190","","","","","","","01/01/2015|31/12/2015|11:00|15:00|18:00|22:00|Dimanche - Lundi","","",""
"RESAQU064FS001SQ","02/01/2015","Restaurant","Pizzeria","Cuisine traditionnelle # Cuisine végétarienne","Glouby (Le)","","","4 rue du Port Vieux","","64200","BIARRITZ","64122","+33 5 59 22 54 14","","www.glouby-biarritz.fr"," -1.5655277","43.4820452","","","","","","","","","",""
"RESAQU064V508L70","03/05/2015","Restaurant","Restauration rapide","Sandwichs","Go fast food","","","25 avenue du Loup","","64000","PAU","64445","+33 5 59 30 70 63","",""," -0.3572954","43.3062735","Oui","","","","","20","02/01/2015|31/12/2015|11:00||23:00||","A la carte|4,00|7,00|","Climatisation","Plats à emporter # Point wifi"
"RESAQU064FS0002I","02/05/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","Golf de Chantaco","","","Route d'Ascain","","64500","SAINT-JEAN-DE-LUZ","64483","+33 5 59 26 28 39","",""," -1.6394305","43.3799279","Oui","","","","","","","","Parking privé # Terrasse",""
"RESAQU064FS000RG","02/01/2015","Restaurant","Restaurant traditionnel","Cuisine gastronomique","Goulue (La)","","","3 rue Etienne Ardoin","","64200","BIARRITZ","64122","+33 5 59 24 90 90","","www.lagouluebiarritz.com"," -1.5583907","43.4805643","Oui","","","","","","01/01/2015|31/12/2015|12:00|14:30|19:30|23:00|Lundi","A la carte|9,50|12,50|","Terrasse",""
"RESAQU064V5084XQ","16/05/2015","Restaurant","Restaurant à thème","Cuisine asiatique","Gourmets d'Asie","","","47 chemin Malihonda","","64140","LONS","64348","+33 5 59 32 85 89","",""," -0.4130175","43.3020868","Oui","","","","","200","02/01/2015|31/12/2015|12:00|14:00|19:00|22:00|","Menu adulte|12,90|17,90| # Menu enfant|1,00|9,00|","Bar # Climatisation # Parking privé # Terrasse","Banquet # Plats à emporter # Point wifi # Séminaire # Traiteur"
"RESAQU064V5058G3","02/01/2015","Restaurant","Brasserie # Restaurant traditionnel","Cuisine traditionnelle # Tapas","Goyty bar","","","11 place de la République","","64100","BAYONNE","64102","+33 5 59 55 91 33","",""," -1.4701618","43.4957264","Oui","","","","","","","","",""
"RESAQU033FS001K5","06/03/2015","Restaurant","Bistrot / bar à vin # Restaurant traditionnel","Cuisine traditionnelle","Grand Comptoir","1 rue Charles Domercq
","Gare Bordeaux Saint Jean ","","","33800","BORDEAUX","33063","","+33 5 56 68 48 65","www.foodtravelexperts.com/france"," -0.5562808","44.8260866","Oui","","","","","","01/01/2015|31/12/2015|06:00|||22:15|","Menu adulte|15,00|30,00|","Terrasse",""
"RESAQU024FS0006F","24/03/2015","Hôtel restaurant","Restaurant traditionnel","Cuisine gastronomique # Régionale française","Grand Hôtel","","","Place Alfred Agard","","24300","NONTRON","24311","+33 5 53 56 11 22","","","0.6621075","45.5292243","","","","","2 cheminées","","01/01/2015|31/12/2015|||||","","Parking privé # Piscine # Terrasse",""
"RESAQU04001G8PO7","03/03/2015","Hôtel restaurant","Restaurant traditionnel","Cuisine traditionnelle","Grand Hôtel","","","Rue de la Source","","40100","DAX","40088","+33 5 58 90 52 59 # +33 5 58 90 53 00","",""," -1.046917","43.710582","Oui","","","","","","","","",""
"RESAQU064V5084G4","16/05/2015","Restaurant","Restauration rapide","Salades # Sandwichs","Grignotin","Centre Garuda
","","12 avenue des frères Montgolfier","","64140","LONS","64348","+33 5 59 32 00 29","",""," -0.4204528","43.3074832","Oui","","","","","10","02/01/2015|31/12/2015|09:00|15:00|||Dimanche","A la carte|3,00|6,00|","",""
"RESAQU024V500KST","02/01/2015","Restaurant","Grill","Cuisine traditionnelle","GRILL SAINT LOUIS","7 PLACE SAINT LOUIS
","","","","24000","PERIGUEUX","24322","","","","0.7217095","45.1853876","","","","","","","","","",""
"RESAQU064FS0002K","02/01/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","Grillerie du Port","","","Quai Marechal Leclerc","","64500","SAINT-JEAN-DE-LUZ","64483","+33 5 59 51 18 29","",""," -1.6637885","43.3868747","","","","","","","","","",""
"RESAQU024FS000LA","02/01/2015","Restaurant","Bistrot / bar à vin","Cuisine gastronomique","Gueleton","","","2 avenue Aristide Briand","","24200","SARLAT-LA-CANEDA","24520","+33 5 53 30 50 49","","www.gueuleton.fr","1.217294","44.8819423","Oui","","","","","","","","",""
"RESAQU064FS001CW","13/05/2015","Restaurant","Pizzeria # Restauration rapide","Cuisine européenne","Guet'Pizzas","","","17 Avenue Getaria","","64210","GUETHARY","64249","+33 5 59 47 78 23","","www.facebook.com/GuetPizzas2013"," -1.6040401","43.4254514","Oui","","","","","","01/04/2015|30/09/2015|||18:30|22:00|Dimanche matin - Dimanche midi - Jeudi matin - Jeudi midi - Lundi matin - Lundi midi - Mardi - Mercredi matin - Mercredi midi - Samedi matin - Samedi midi - Vendredi matin - Vendredi midi","","","Plats à emporter"
"RESAQU0240003885","02/01/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","Gueule et Gosier","","","1 rue de la Salamandre","","24200","SARLAT-LA-CANEDA","24520","+33 5 53 59 24 96","","","1.2171920","44.8898330","","","","","","120","","","Climatisation",""
"RESAQU033V504IS4","16/04/2015","Restaurant","Brasserie","Cuisine traditionnelle","Guinguette du Phare","1 place de Béguey
","","","","33550","LESTIAC-SUR-GARONNE","33241","+33 5 56 67 15 21","","www.laguinguetteduphare.fr"," -0.3750574","44.686899","Oui","","","","","","12/04/2015|13/06/2015||||| # 13/06/2015|18/10/2015|12:00|14:00|19:00|22:00|Mardi","Menu adulte|12,50|25,00|menu du midi en semaine","Jardin",""
"RESAQU064FS0006C","28/05/2015","Restaurant","Restaurant à thème","Cuisine méditerranéenne","Gusto","","","1 rue du Hédas","","64000","PAU","64445","+33 5 59 98 43 77","","http://www.restaurant-pau-gusto.com "," -0.3720652","43.2964565","Oui","","","","","52","04/01/2015|23/12/2015|12:00|13:30|20:00|21:15|Dimanche - Lundi - Samedi matin","Menu adulte|15,00|15,00| # A la carte|8,00|25,00|","Terrasse",""
"RESAQU024FS000FW","02/01/2015","Restaurant","Crêperie","","Gwen Ha Du","Le Bourg
","","","","24560","BOUNIAGUES","24054","+33 5 53 61 89 13","+33 6 66 34 43 62","","0.5262620","44.7596650","","","","","","50","","","",""
"RESAQU033FS001JD","01/05/2015","Restaurant","Crêperie","Régionale française","Gwenn Ha Du","110 avenue du Lac
","","","","33990","HOURTIN","33203","+33 5 56 59 71 35","",""," -1.0838941","45.1801894","Oui","","","","","","01/01/2015|31/12/2015|||||","Menu adulte|12,00||Entrée + plat ou plat + dessert","",""
"RESAQU040V500Q7W","26/02/2015","Restaurant","Restaurant traditionnel # Salon de thé","Cuisine africaine # Cuisine méditerranéenne","Habib's","","","88 avenue Francis Planté","","40100","DAX","40088","+33 5 58 58 08 12","",""," -1.0432900","43.6996689","Oui","","","","","","01/01/2015|31/12/2015|11:00|15:00|17:00|23:00|","","Terrasse","Plats à emporter"
"RESAQU064FS001GD","18/05/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","Haïtia","","","2 rue des Carmes","","64100","BAYONNE","64102","+33 9 81 43 70 05 # +33 5 59 28 03 28","",""," -1.4760330","43.4920439","","","","","","11","01/01/2015|31/12/2015|||||","A la carte|7,20|8,20|","Terrasse","Traiteur"
"RESAQU040FS000PK","06/01/2015","Restaurant","Restaurant à thème","Cuisine asiatique","Hanayuki","","","48 avenue Geaorges Clémenceau","","40100","DAX","40088","+33 5 58 90 13 92","",""," -1.0481319","43.7083726","Oui","","","","","","","","",""
"RESAQU064FS001CM","04/03/2015","Restaurant","Restaurant à thème","Cuisine asiatique","Hannya sushi","","","161 rue Belharra","","64500","SAINT-JEAN-DE-LUZ","64483","+33 5 59 51 97 10","",""," -1.6180801","43.4101761","Oui","","","","","","","","Terrasse",""
"RESAQU040V503FW4","27/05/2015","Restaurant","Restauration rapide","Sandwichs # Tapas","Happy Burger","","","483 avenue du Touring Club","","40150","HOSSEGOR","40304","+33 5 58 43 97 98","",""," -1.4287648","43.6586786","","","","","","50","","Menu adulte|8,50|10,50|","Wifi","Plats à emporter # Point wifi"
"RESAQU047V502CS9","02/01/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Cuisine européenne","Happy'za","40 avenue jean monet
","","","","47240","CASTELCULIER","47051","+33 5 53 87 93 77","","www.happy'za.fr","0.69077479","44.1750872","Oui","","","","","","01/01/2015|31/12/2015|||||","A la carte|6,90|33,00|","",""
"RESAQU064FS001KJ","02/01/2015","Restaurant","Bistrot / bar à vin # Grill # Rôtisserie","Tapas # Viandes","Haragia","","","26 rue Gambetta","","64200","BIARRITZ","64122","+33 5 35 46 68 92","",""," -1.5630232","43.4813365","Oui","","","","","","01/01/2015|31/12/2015|11:30|||00:30|","","",""
"RESAQU064FS000BA","02/01/2015","Restaurant","Restaurant traditionnel","Poisson / fruits de mer","Harotzen Costa","","","Jetée des Alcyons","","64210","GUETHARY","64249","+33 5 59 47 19 74","+33 6 32 73 00 72","www.harotzencosta.com"," -1.6126344","43.4260328","Oui","","","","","30","","","",""
"RESAQU040FS000QL","02/01/2015","","Bistrot / bar à vin","Fromagerie # Tapas","Havana Café","","","9, rue du Casino","","40200","MIMIZAN PLAGE","40184","+33 5 58 07 69 77 # +33 6 81 83 80 14","",""," -1.2939841","44.2145712","Oui","","","","","","","","Wifi",""
"RESAQU064FS001FP","02/01/2015","Restaurant","Restaurant à thème","Cuisine nord-américaine # Sandwichs","HD Diner","","","46 avenue Edouard VII","","64200","BIARRITZ","64122","+33 5 59 22 07 37","+33 6 70 94 12 86","www.happydaysdiner.com"," -1.5579021","43.4839107","Oui","","","","","","01/01/2015|31/12/2015|09:00|||00:00|","","",""
"RESAQU064V5058M9","02/01/2015","Restaurant","Brasserie # Restaurant traditionnel","Cuisine traditionnelle","Hegoa","","","18 rue pannecau","","64100","BAYONNE","64102","+33 5 59 59 51 69","",""," -1.4735043","43.4896197","Oui","","","","","","","","",""
"RESAQU064FS000EQ","28/05/2015","Restaurant","Brasserie # Restaurant traditionnel","Cuisine traditionnelle # Glaces # Poisson / fruits de mer # Tapas","Hegoa Café","","","2, boulevard de la Mer","","64700","HENDAYE","64260","+33 5 59 20 64 82","",""," -1.7745038","43.3732467","Oui","","","","","230","06/02/2015|31/03/2015|08:00|20:00||| # 01/04/2015|15/11/2015|08:00|||00:00| # 01/11/2015|31/12/2015|08:00|||17:00|","Menu adulte|18,10|29,50| # A la carte|20,00|30,00| # Menu enfant|8,50||","Bar # Matériel enfants # Terrasse","Banquet # Plats à emporter # Point wifi # Séminaire"
"RESAQU024V5001H9","09/01/2015","Restaurant","Restaurant à thème","Cuisine européenne","Heilan Coo","","","2 rue condé","","24000","PERIGUEUX","24322","","+33 6 52 50 02 78","","0.71921443","45.1828546","Oui","","","","","20","","A la carte|7,00|16,50| # Menu adulte|12,90|21,90|","Climatisation # Terrasse # Wifi","Point wifi"
"RESAQU040FS000CV","16/03/2015","Restaurant","Restaurant traditionnel","Cuisine gastronomique # Cuisine traditionnelle","Hemengoak - La Table de Florence   ","","","6/8 Place de Castille","","40510","SEIGNOSSE OCEAN","40296","+33 5 58 43 13 61","","www.restaurant-table-florence.fr"," -1.4330345","43.7086133","Oui","","Assiette de Pays # Famille Plus # Qualité Tourisme","Tables et Auberges de France","","","","","Bar # Climatisation # Terrasse",""
"RESAQU064FS0003W","06/05/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","Henri IV","","","18 rue Henri IV","","64000","PAU","64445","+33 5 59 27 54 43","",""," -0.3730257","43.2946357","","","","","","46","02/01/2015|31/12/2015|12:00|13:45|19:15|21:45|Jeudi - Mercredi","Menu adulte|6,00|27,00| # A la carte|10,00|18,00| # Menu enfant|10,00|10,00|","Terrasse","Point wifi"
"RESAQU033FS0011J","26/03/2015","Hôtel restaurant","Restaurant traditionnel","Cuisine traditionnelle # Régionale française","Hepburn Restaurant","Hôtel Mercure Bordeaux Gare
","28-30 rue de Tauzia ","","","33000","BORDEAUX","33063","+33 5 56 92 21 21","","www.mercure.com"," -0.5593796","44.829729","Oui","","","","","","01/01/2015|31/12/2015|12:00|14:00|19:00|21:30|Dimanche - Samedi","","Climatisation # Parking privé # Terrasse",""
"RESAQU024FS0009K","09/02/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle # Régionale française","Hercule Poireau","","","2 rue de la Nation","","24000","PERIGUEUX","24322","+33 5 53 08 90 76","","","0.7229609","45.1841244","","","","","","45","","A la carte|17,00|57,00| # Menu adulte|17,00|41,00|","Climatisation # Terrasse # Wifi","Plats à emporter"
"RESAQU064FS001EJ","02/01/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","Herriko Ostatia","","","Place du fronton","","64130","ORDIARP","64424","","",""," -0.9439229","43.1867248","Oui","","","","","","","","",""
"RESAQU064FS000B7","02/01/2015","Restaurant","Brasserie","Régionale française","Hétéroclito","","","48 Chemin du Port","","64210","GUETHARY","64249","+33 5 59 54 98 92","",""," -1.6088184","43.4262413","Oui","","","","","","","","",""
"RESAQU033FS00150","21/04/2015","Restaurant","Grill # Restaurant traditionnel","Cuisine traditionnelle","Hippopotamus","65, cours de l'Intendance
","","","","33000","BORDEAUX","33063","+33 5 56 44 93 33","",""," -0.5797041","44.8418522","Oui","Handicap auditif # Handicap mental","","","","","01/01/2015|31/12/2015|12:00|||23:00|","A la carte|15,00|30,00|","Climatisation # Terrasse",""
"RESAQU064V502OUL","19/05/2015","Restaurant","Brasserie # Grill # Restaurant à thème # Restaurant traditionnel","Viandes","Hippopotamus Anglet","","","66 avenue de Bayonne","Le Busquet","64600","ANGLET","64024","+33 5 59 15 22 42","","www.facebook.com/Hippopotamus.Anglet/info"," -1.5047627","43.4823588","Oui","","","","","","01/01/2015|31/12/2015|||||","","Ascenseur # Climatisation # Jeux pour enfants # Matériel enfants # Terrasse",""
"RESAQU064FS000BE","20/02/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle # Poisson / fruits de mer # Viandes","Hiriartia","","","Place Mattin Treku","","64210","AHETZE","64009","+33 5 59 41 95 22","",""," -1.5711843","43.4054722","Oui","","","","","","01/01/2015|31/12/2015|||||","","Climatisation # Parking privé # Terrasse",""
"RESAQU064FS0020W","17/01/2015","Restaurant","Bistrot / bar à vin # Restaurant traditionnel","Cuisine européenne # Poisson / fruits de mer # Tapas # Viandes","Histoire de Goûts","","","45 rue des Cordeliers","","64100","BAYONNE","64102","+33 5 59 70 55 10","+33 6 24 40 14 26",""," -1.4720208","43.4894225","Oui","","","","","30","","","Bar # Terrasse",""
"RESAQU04001WV7N1","27/05/2015","Restaurant","Restaurant traditionnel","Cuisine européenne","Histoires de","","","18 Chemin de Maguide","Port Maguide","40600","BISCARROSSE LAC","40046","+33 5 58 78 57 43","","www.histoiresde.com"," -1.2013292","44.4567890","Oui","","","","","","15/04/2015|15/10/2015|||||","","Terrasse # Wifi",""
