Id,DATE_DERNIERE_MAJ,INTERET,TYPE,THEME,EVENEMENT_CADRE,NOM_OFFRE,LIEU,RUE,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,DATES,TARIFS
FMAAQU040V50MGFO,18/07/2019,Promotion régionale,Concert,,,"Concert: ""Rose Culotte""",Place du marché,,40990,SAINT-PAUL-LES-DAX,40279,,,,, -1.0514090,43.7249340,,,,28/08/2019|28/08/2019|||21:00||,
FMAAQU024V507PP5,30/06/2019,Promotion régionale,Concert,Musique classique # Musique sacrée,,Concert: Chœur Cyrillique ,Abbatiale St-Pierre,Boulevard Charlemagne,24310,BRANTOME EN PERIGORD,24064,,+33 6 86 99 41 36,contact@amisdebrantome.fr,,0.64725920,45.3645221,Oui,,,17/08/2019|17/08/2019|20:30||||,
FMAAQU064V59TVEC,11/04/2019,Promotion locale,Animations locales # Concert,Chorale,,Concert: Choeur d'hommes Pottoroak  ,"Entrée du club Pottoroak, ",Douves du rempart Lachepaillet,64100,BAYONNE,64102,,,,, -1.4790681,43.4910187,Oui,,,06/08/2019|06/08/2019|19:00|20:00|||,
FMAAQU064V59TVEH,11/04/2019,Promotion locale,Animations locales # Concert,Chorale,,Concert: Choeur d'hommes Pottoroak  ,"Entrée du club Pottoroak, ",Douves du rempart Lachepaillet,64100,BAYONNE,64102,,,,, -1.4790681,43.4910187,Oui,,,20/08/2019|20/08/2019|19:00|20:00|||,
FMAAQU040V50M2LX,20/06/2019,Promotion locale,Concert # Conférence,,,"Concert-conférence: histoire du tango en musique, dans le cadre de plasirs d'été (marsan sur scènes)",Chapelle,,40090,SAINT-PERDON,40280,,,,, -0.6045171,43.8960782,Oui,,,18/08/2019|18/08/2019|18:00|19:40|||,"Plein tarif|15,00||"
FMAAQU064V59WIXL,07/04/2019,Promotion locale,Animations locales # Concert # Divertissement,"Pop musique (rock, pop, rap, …)",,Concerts,Pêcherie d'Aurit,Chemin de Latabaille,64370,HAGETAUBIN,64254,,+33 6 72 66 62 01,,, -0.5828612,43.5061657,Oui,,,14/08/2019|14/08/2019|18:00||||,
FMAAQU033V50QKH5,20/07/2019,Promotion locale,Concert,Musique contemporaine,,Concerts à l'Hôtel de la Citadelle de Blaye,Place d'armes,L'hôtel de la citadelle,33390,BLAYE,33058,+33 5 57 42 12 09,,,, -0.6669902,45.1278802,Oui,,,01/06/2019|01/06/2019||||| # 07/06/2019|07/06/2019||||| # 15/06/2019|15/06/2019||||| # 28/06/2019|28/06/2019||||| # 05/07/2019|05/07/2019||||| # 19/07/2019|19/07/2019||||| # 26/07/2019|26/07/2019||||| # 02/08/2019|02/08/2019||||| # 09/08/2019|09/08/2019||||| # 23/08/2019|23/08/2019|||||,
FMAAQU047V50D10O,17/07/2019,Promotion locale,Concert,Musique classique,,Concerts classiques ,,Eglise,47370,THEZAC,47307,,,,,1.01447970,44.4293853,Oui,,,01/08/2019|01/08/2019|20:30||||Dimanche Jeudi après midi Jeudi matin Jeudi midi Lundi Mardi Mercredi Samedi Vendredi,"Gratuit|0,00|0,00|Entrée libre"
FMAAQU047V50D11K,17/07/2019,Promotion locale,Concert,Musique classique,,Concerts classiques,,Eglise,47370,THEZAC,47307,,,,,1.01447970,44.4293853,Oui,,,15/08/2019|15/08/2019|20:30||||Dimanche Jeudi après midi Jeudi matin Jeudi midi Lundi Mardi Mercredi Samedi Vendredi,"Gratuit|0,00|0,00|Entrée libre"
FMAAQU047V50D11U,17/07/2019,Promotion locale,Concert,Musique classique,,Concerts classiques ,,Eglise,47370,THEZAC,47307,,,,,1.01447970,44.4293853,Oui,,,29/08/2019|29/08/2019|20:30||||Dimanche Jeudi après midi Jeudi matin Jeudi midi Lundi Mardi Mercredi Samedi Vendredi,"Gratuit|0,00|0,00|Entrée libre"
FMAAQU047V50CE6U,19/03/2019,Promotion régionale,Concert,Musique classique,,Concerts de l'Académie de Jeunes Solistes - 29ème session,Eglise Saint Jean-Baptiste,Place Armand Fallières,47170,MEZIN,47167,,+33 6 45 64 25 03,academie@christophe-boulier.com,http://www.christophe-boulier.com,0.25754483,44.0563500,Oui,,,21/08/2019|27/08/2019|19:30||||,Gratuit|||
FMAAQU033V50MJRW,02/04/2019,Promotion locale,Concert,Gastronomie,,Concerts gourmands du Jeudi Guinguette « La Plage » - de 19h à 22h, 2 Rue Saint-Exupéry,,33350,MOULIETS-ET-VILLEMARTIN,33296,+33 5 57 40 35 48,,,, -0.0436068,44.8497769,Oui,,,01/08/2019|01/08/2019|19:00|22:00||| # 08/08/2019|08/08/2019|19:00|22:00||| # 16/08/2019|16/08/2019|19:00|22:00||| # 22/08/2019|22/08/2019|19:00|22:00||| # 29/08/2019|29/08/2019|19:00|22:00|||,
FMAAQU047V5018VA,26/02/2019,Promotion régionale,Animations locales # Concert,Musique contemporaine,,Concerts gratuits,Place de l'Hôtel de Ville,,47800,MIRAMONT-DE-GUYENNE,47168,+33 5 53 93 45 55,,,http://www.ville-miramontdeguyenne.fr,0.36131299,44.6017275,Oui,,,29/06/2019|29/06/2019|21:00|||| # 06/07/2019|06/07/2019|21:00|||| # 13/07/2019|13/07/2019|21:00|||| # 20/07/2019|20/07/2019|21:00|||| # 27/07/2019|27/07/2019|21:00|||| # 03/08/2019|03/08/2019|21:00|||| # 10/08/2019|10/08/2019|21:00|||| # 17/08/2019|17/08/2019|21:00|||| # 24/08/2019|24/08/2019|21:00||||,Gratuit|||
FMAAQU040V50LR5H,15/07/2019,Promotion régionale,Animations locales # Compétition sportive,Pétanque,,Concours  de pétanque,233 Avenue du Maréchal Lyautey,,40600,BISCARROSSE,40046,+33 5 58 78 81 81,,,, -1.1647076,44.393201,Non,,,12/08/2019|12/08/2019|14:00||||,"Plein tarif|3,00|3,00|par personne"
FMAAQU064V5A3Z2J,12/07/2019,Promotion locale,Animations locales,Peinture,,Concours : Peindre en bastide,Château,,64270,BELLOCQ,64108,+33 5 59 65 12 97,,mairie.bellocq@gmail.com,, -0.9137931,43.5180862,Oui,,,31/08/2019|31/08/2019|08:30|16:00|||,
FMAAQU040V50LCBI,27/04/2019,Promotion régionale,Compétition sportive,Pétanque,,Concours animations de pétanque,Parc de loisirs du Gaillou,Avenue du Gaillou,40130,CAPBRETON,40065,+33 6 76 18 00 50,,,, -1.427884,43.631766,Oui,,,05/08/2019|05/08/2019|14:45||||,"Plein tarif|3,00|3,00|par joueur"
FMAAQU040V50LCBK,27/04/2019,Promotion régionale,Compétition sportive,Pétanque,,Concours animations de pétanque,Parc de loisirs du Gaillou,Avenue du Gaillou,40130,CAPBRETON,40065,+33 6 76 18 00 50,,,, -1.427884,43.631766,Oui,,,12/08/2019|12/08/2019|14:45||||,"Plein tarif|3,00|3,00|par joueur"
FMAAQU040V50LCBL,27/04/2019,Promotion régionale,Compétition sportive,Pétanque,,Concours animations de pétanque,Parc de loisirs du Gaillou,Avenue du Gaillou,40130,CAPBRETON,40065,+33 5 58 72 12 11,,,, -1.427884,43.631766,Oui,,,19/08/2019|19/08/2019|14:45||||,"Plein tarif|3,00|3,00|par joueur"
FMAAQU040V50LCBM,27/04/2019,Promotion régionale,Compétition sportive,Pétanque,,Concours animations de pétanque,Parc de loisirs du Gaillou,Avenue du Gaillou,40130,CAPBRETON,40065,+33 6 76 18 00 50,,,, -1.427884,43.631766,Oui,,,26/08/2019|26/08/2019|15:00||||,
FMAAQU040V50LLC5,27/04/2019,Promotion régionale,Animations locales,,,Concours Boule Lyonnaise,Stade,Rue du Stade,40130,CAPBRETON,40065,+33 6 70 80 34 32,,,, -1.429135,43.65073,Oui,,,06/08/2019|06/08/2019|14:00|20:00|||,
FMAAQU040V50LLC6,27/04/2019,Promotion régionale,Animations locales,,,Concours Boule Lyonnaise,Stade,Rue du Stade,40130,CAPBRETON,40065,+33 6 70 80 34 32,,,, -1.429135,43.65073,Oui,,,13/08/2019|13/08/2019|14:00|20:00|||,
FMAAQU040V50LLC7,27/04/2019,Promotion régionale,Animations locales,,,Concours Boule Lyonnaise,Stade,Rue du Stade,40130,CAPBRETON,40065,+33 6 70 80 34 32,,,, -1.429135,43.65073,Oui,,,20/08/2019|20/08/2019|14:00|20:00|||,
FMAAQU040V50LLC8,27/04/2019,Promotion régionale,Animations locales,,,Concours Boule Lyonnaise,Stade,Rue du Stade,40130,CAPBRETON,40065,+33 6 70 80 34 32,,,, -1.429135,43.65073,Oui,,,27/08/2019|27/08/2019|14:00|20:00|||,
FMAAQU040V50LQT9,07/05/2019,Promotion régionale,Animations locales # Compétition sportive,Pêche,,Concours Carnassiers,Port de Gastes,,40160,GASTES,40217,,+33 6 20 80 29 12,jean-luc_cigrand@orange.fr,, -1.1470670,44.3254260,Non,,,24/08/2019|24/08/2019|08:00|16:00|||,"Plein tarif|60,00|60,00|Par équipage"
FMAAQU064V5A002C,22/05/2019,Promotion locale,Compétition sportive,Sport équestre,,Concours complet d'équitation,Centre équestre Ous Pins,,40400,TARTAS,40313,+33 5 58 73 44 65,,,, -0.809188,43.832407,Oui,,,22/08/2019|25/08/2019|08:00||||,"Gratuit|0,00|0,00|"
FMAAQU033V50DX2P,03/04/2019,Promotion régionale,Animations locales,Animaux,,Concours d'attelage,Lycée St Clément,,33430,CUDOS,33144,,+33 6 33 44 65 12 # +33 7 81 77 93 94,,, -0.2137370,44.390715,Oui,,,24/08/2019|25/08/2019|||||,Gratuit|||
FMAAQU033V50PU2D,21/05/2019,Promotion locale,Animations locales,,,Concours de belote,,Place du Champ de Foire,33770,SALLES,33498,,,,, -0.868902,44.550656,Oui,,,15/05/2019|15/05/2019|14:00|||| # 19/06/2019|19/06/2019|14:00|||| # 03/07/2019|03/07/2019|14:00|||| # 21/08/2019|21/08/2019|14:00|||| # 18/09/2019|18/09/2019|14:00||||,
FMAAQU033FS0095U,01/04/2019,Promotion locale,Animations locales,Jeux de société,,Concours de belote,Foyer Polyvalent,,33860,VAL-DE-LIVENNE,33380,+33 5 57 32 43 93,,,, -0.5232090,45.2690460,,,,15/08/2019|15/08/2019|||||,
FMAAQU047V50CBT9,28/02/2019,Promotion locale,Compétition sportive,Jeux de société # Pétanque,,Concours de belote,Salle des fêtes,,47210,BOURNEL,47299,,,,,0.670281,44.619656,Oui,,,29/08/2019|29/08/2019|21:00||||,
FMAAQU024V50DHZ5,16/04/2019,Promotion locale,Animations locales # Divertissement,Jeux de société,,Concours de belote ,salle des fêtes,Le bourg ,24480,MOLIERES,24273,+33 5 53 63 18 45,+33 6 71 11 04 68,,,0.82530199,44.811486,Oui,,,17/05/2019|17/05/2019|14:00|||| # 21/06/2019|21/06/2019|14:00|||| # 19/07/2019|19/07/2019|14:00|||| # 16/08/2019|16/08/2019|14:00|||| # 20/09/2019|20/09/2019|14:00|||| # 18/10/2019|18/10/2019|14:00|||| # 15/11/2019|15/11/2019|14:00||||,
FMAAQU024V50D6M5,09/07/2019,Promotion locale,Divertissement,Musique de variété,,Concours de chansons françaises MIREDORAMA ,Place Clemenceau,,24700,MONTPON-MENESTEROL,24294,,+33 6 07 99 75 32 # +33 6 07 87 81 78,,,0.16558343,45.0089516,Oui,,,02/08/2019|02/08/2019|20:45||||,
FMAAQU024V50D6M6,09/07/2019,Promotion locale,Divertissement,Musique de variété,,Concours de chansons françaises MIREDORAMA ,Place Clemenceau,,24700,MONTPON-MENESTEROL,24294,,+33 6 07 99 75 32 # +33 6 07 87 81 78,,,0.16558343,45.0089516,Oui,,,09/08/2019|09/08/2019|20:45||||,
FMAAQU064V58832K,27/05/2019,Promotion locale,Spectacle,Musique de variété,,Concours de chant,Espace 2015,Rue Ayguebère,64440,LARUNS,64320,+33 5 59 05 31 41,,,http://www.ossau-pyrenees.com, -0.4219046,42.9895658,Oui,,,13/08/2019|13/08/2019|21:00||||,Gratuit|||
FMAAQU064FS00LKI,27/05/2019,Promotion locale,Spectacle,Musique de variété,,Concours de chant : auditions à l'aveugle,Espace 2015,Rue Ayguebère,64440,LARUNS,64320,+33 5 59 05 31 41,,,http://www.ossau-pyrenees.com, -0.4219046,42.9895658,Oui,,,12/08/2019|12/08/2019|21:00||||,Gratuit|||
FMAAQU033V50R9KC,03/07/2019,Promotion locale,Animations locales,,,Concours de châteaux de sable,Plage,Le Port de Taussat,33138,LANTON,33229,,+33 6 22 04 81 70,,http://www.taussat-village.com/, -1.070014,44.715956,Oui,,,15/08/2019|15/08/2019|15:30||||,Gratuit|||
FMAAQU040V50IGXX,07/03/2019,Promotion régionale,Divertissement # Loisir nature,,,Concours de châteaux de sable ,Plage du lac marin,,40480,VIEUX-BOUCAU,40328,,,,, -1.4031935,43.7821550,Oui,,,13/08/2019|13/08/2019|15:00||||,
FMAAQU064V508C8U,26/02/2019,Promotion locale,Animation Jeune Public # Animations locales,Arts créatifs/Arts plastiques,,Concours de châteaux de sable en famille - Maison Pariès ,Plage de Sokoburu,,64700,HENDAYE,64260,+33 5 59 20 00 34,,,, -1.7855457,43.3724712,Oui,,,07/08/2019|07/08/2019|10:30||||,
FMAAQU064V508C9F,26/02/2019,Promotion locale,Animation Jeune Public # Animations locales,Arts créatifs/Arts plastiques,,Concours de châteaux de sable en famille - Maison Pariès,Plage de Sokoburu,,64700,HENDAYE,64260,+33 5 59 20 00 34,,,, -1.7855457,43.3724712,Oui,,,14/08/2019|14/08/2019|10:30||||,
FMAAQU064V54VFPJ,26/02/2019,Promotion locale,Animation Jeune Public # Animations locales,Arts créatifs/Arts plastiques,,Concours de châteaux de sable en famille - Maison Pariès,Plage de Sokoburu,,64700,HENDAYE,64260,+33 5 59 20 00 34,,,, -1.7855457,43.3724712,Oui,,,28/08/2019|28/08/2019|10:30||||,
FMAAQU064V50FNUW,26/02/2019,Promotion locale,Animation Jeune Public # Animations locales,Arts créatifs/Arts plastiques,,Concours de châteaux de sable en famille - Maison Pariès,Plage de Sokoburu,,64700,HENDAYE,64260,+33 5 59 20 00 34,,,, -1.7855457,43.3724712,Oui,,,21/08/2019|21/08/2019|10:30||||,
FMAAQU064V58OPMK,16/05/2019,Promotion locale,Animations locales,,,Concours de chiens bergers,Stade municipal,,64310,SAINT-PEE-SUR-NIVELLE,64495,,,,, -1.5490503,43.3521665,Oui,,,14/08/2019|14/08/2019|18:30||||,"Plein tarif|3,00|7,00|"
FMAAQU064FS007MQ,09/04/2019,Promotion locale,Animations locales # Spectacle,,,Concours de chiens de bergers,Esplanade du mur à gauche Atharri,,64250,ITXASSOU,64279,,,,, -1.4063470,43.3298450,,,,09/08/2019|09/08/2019|19:00||||,"Plein tarif|8,00|8,00| # Gratuit|0,00|0,00|pour les - de 15ans"
FMAAQU064V52GYDQ,03/05/2019,Promotion locale,Animations locales # Loisir nature,Animaux,,Concours de chiens de bergers,Stade ,,64122,URRUGNE,64545,+33 5 59 54 60 80,,,, -1.7000750,43.3624020,,,,07/08/2019|07/08/2019|18:00||||,
FMAAQU064V58FFLB,14/04/2019,Promotion locale,Animations locales # Loisir nature,Animaux,,Concours de chiens de bergers,Stade de foot,,64250,ESPELETTE,64213,,,,, -1.4507504,43.3458696,Oui,,,16/08/2019|16/08/2019|18:00||||,"Plein tarif|9,00|9,00| # Gratuit|0,00|0,00|Pour les enfants de moins de 16 ans"
FMAAQU040V50A4F9,03/06/2019,Promotion régionale,Compétition sportive # Divertissement,Tauromachie,,Concours de cocardes,Arènes,,40480,VIEUX-BOUCAU,40328,,,,, -1.4009620,43.7858110,,,,24/08/2019|24/08/2019|21:30||||,
FMAAQU047V50C5NI,09/07/2019,Promotion locale,Animations locales # Atelier/Stage/Concours # Spectacle,,,Concours de cocardes,Arènes Pierre Gaujous,Plaine de La Bartère,47700,CASTELJALOUX,47052,,+33 6 75 68 19 94,,,0.08968085,44.3101757,Oui,,,03/08/2019|03/08/2019|17:30||||,"Plein tarif|5,00|5,00| # Gratuit|0,00|0,00|"
FMAAQU024V50E5I4,16/07/2019,Promotion locale,Animations locales,,,Concours de pêche,Les quais de la vézère,,24260,LE BUGUE,24067,,,,,0.926591,44.919264,Oui,,,24/08/2019|24/08/2019|09:00|11:00|||,
FMAAQU024V50AJLV,23/01/2019,Promotion locale,Animations locales,Pêche,,Concours de pêche,Moulin de Rochevideau,,24530,LA CHAPELLE-FAUCHER,24107,+33 5 53 54 85 92,,,,0.74360500,45.36122,Oui,,,15/08/2019|15/08/2019|08:00||||,
FMAAQU024V50D0JP,20/12/2018,Promotion locale,Loisir nature,Pêche,,Concours de pêche au coup ,,,24700,MONTPON-MENESTEROL,24294,+33 5 53 80 54 26,,,,0.16552710,45.0120040,Oui,,,18/08/2019|18/08/2019|||||,
FMAAQU047V50CEJ0,20/03/2019,Promotion locale,Atelier/Stage/Concours,Pêche,,Concours de pêche au coup,,Quai de la Baïse,47230,LAVARDAC,47143,+33 5 53 97 17 83,,,,0.29669468,44.1812677,Oui,,,15/08/2019|15/08/2019|09:00|11:30|||,
FMAAQU040V50LR18,07/05/2019,Promotion régionale,Animations locales # Compétition sportive,Pêche,,Concours de Pêche au coup,Chemin de Trappe,,40600,BISCARROSSE,40217,,+33 6 36 82 05 17,aappmabiscarrosse@gmail.com # michel.vincent36@orange.fr,, -1.1642180,44.3946602,Non,,,17/08/2019|17/08/2019|07:00|11:00|||,"Plein tarif|10,00|10,00|Adulte # Tarif réduit|5,00|5,00|Enfants de moins de 15 ans"
FMAAQU024V50D0JM,29/03/2019,Promotion locale,Loisir nature,Pêche,,Concours de pêche au coup pour enfants,Chandos,,24700,MONTPON-MENESTEROL,24294,+33 5 53 80 54 26,,,,0.16278052,45.0127321,Oui,,,17/08/2019|17/08/2019|||||,
FMAAQU047V50ACLZ,19/07/2019,Promotion régionale,Atelier/Stage/Concours # Loisir nature,Pêche,,Concours de pêche des poissons blancs,Quai Paul Miraben - Capitainerie,Rue Gambetta,47320,CLAIRAC,47065,+33 5 53 84 26 70,,,http://www.federationpeche.com/47/,0.38108731,44.3589087,Oui,,,15/08/2019|15/08/2019|09:00|11:00|||,"Plein tarif|10,00|10,00|Adultes # Tarif réduit|5,00|5,00|Enfants de moins de 12 ans # Plein tarif|1,00|1,00|Bourriche"
FMAAQU047V50A8F5,20/03/2019,Promotion régionale,Animation patrimoine # Animations locales # Atelier/Stage/Concours # Divertissement,Arts créatifs/Arts plastiques # Peinture,,Concours de peinture et de dessin,Dans les rues du village,,47800,ALLEMANS-DU-DROPT,47005,,+33 7 88 73 10 29,didier.carregues@gmail.com,,0.28995087,44.6279242,Oui,,,24/08/2019|24/08/2019|09:00|17:00|||,Gratuit|||
FMAAQU024V50E11Q,05/07/2019,Promotion locale,Animations locales,Pétanque,,Concours de pétanque,,,24140,EYRAUD-CREMPSE-MAURENS,24259,,,,,0.48415999,44.9356079,Oui,,,31/08/2019|31/08/2019|||||,
FMAAQU024V50E76S,20/07/2019,Promotion locale,Compétition sportive,Pétanque,,Concours de pétanque,,,24340,MAREUIL EN PÉRIGORD,24253,,,,,0.45309049,45.4468784,Oui,,,15/08/2019|15/08/2019|14:00||||,
FMAAQU024V50E110,05/07/2019,Promotion locale,Animations locales,Pétanque,,Concours de pétanque ,,Bourg,24400,BEAUPOUYET,24029,,,,,0.27303000,44.9976399,Oui,,,17/08/2019|17/08/2019|14:00||||,
FMAAQU024V502URC,21/05/2019,Promotion locale,Animations locales,Pétanque,,Concours de pétanque ,,place de la Halle,24250,LA ROQUE-GAGEAC,24355,,+33 6 83 23 08 32,,,1.2143582,44.8030065,,,,03/07/2019|03/07/2019||||| # 10/07/2019|10/07/2019||||| # 17/07/2019|17/07/2019||||| # 24/07/2019|24/07/2019||||| # 31/07/2019|31/07/2019||||| # 07/08/2019|07/08/2019||||| # 14/08/2019|14/08/2019||||| # 21/08/2019|21/08/2019||||| # 28/08/2019|28/08/2019|||||,
FMAAQU040V50LR5B,15/07/2019,Promotion régionale,Animations locales # Compétition sportive,Pétanque,,Concours de pétanque,233 Avenue du Maréchal Lyautey,,40600,BISCARROSSE,40046,+33 5 58 78 81 81,,,, -1.1647076,44.393201,Non,,,26/08/2019|26/08/2019|14:00||||,"Plein tarif|3,00|3,00|par personne"
FMAAQU040V50LR5D,15/07/2019,Promotion régionale,Animations locales # Compétition sportive,Pétanque,,Concours de pétanque,233 Avenue du Maréchal Lyautey,,40600,BISCARROSSE,40046,+33 5 58 78 81 81,,,, -1.1647076,44.393201,Non,,,23/08/2019|23/08/2019|14:00||||,"Plein tarif|3,00|3,00|par personne"
FMAAQU040V50LR5G,15/07/2019,Promotion régionale,Animations locales # Compétition sportive,Pétanque,,Concours de pétanque,233 Avenue du Maréchal Lyautey,,40600,BISCARROSSE,40046,+33 5 58 78 81 81,,,, -1.1647076,44.393201,Non,,,16/08/2019|16/08/2019|14:00||||,"Plein tarif|3,00|3,00|par personne"
FMAAQU040V50LR5J,15/07/2019,Promotion régionale,Animations locales # Compétition sportive,Pétanque,,Concours de pétanque,233 Avenue du Maréchal Lyautey,,40600,BISCARROSSE,40046,+33 5 58 78 81 81,,,, -1.1642180,44.3946602,Non,,,09/08/2019|09/08/2019|14:00||||,"Plein tarif|3,00|3,00|par personne"
FMAAQU040V50LR5K,15/07/2019,Promotion régionale,Animations locales # Compétition sportive,Pétanque,,Concours de pétanque,233 Avenue du Maréchal Lyautey,,40600,BISCARROSSE,40046,+33 5 58 78 81 81,,,, -1.1642180,44.3946602,Non,,,05/08/2019|05/08/2019|14:00||||,"Plein tarif|3,00|3,00|par personne"
FMAAQU040V50LR5L,15/07/2019,Promotion régionale,Animations locales # Compétition sportive,Pétanque,,Concours de pétanque,233 Avenue du Maréchal Lyautey,,40600,BISCARROSSE,40046,+33 5 58 78 81 81,,,, -1.1642180,44.3946602,Non,,,02/08/2019|02/08/2019|14:00||||,"Plein tarif|3,00|3,00|par personne"
FMAAQU040V50I2AU,15/07/2019,Promotion régionale,Animations locales # Compétition sportive,Pétanque,,Concours de pétanque ,233 Avenue du Maréchal Lyautey,,40600,BISCARROSSE,40046,+33 5 58 78 81 81,,,, -1.1642180,44.3946602,Non,,,30/08/2019|30/08/2019|14:00||||,"Plein tarif|3,00|3,00|par personne"
FMAAQU040V50LZEN,06/06/2019,Promotion locale,Divertissement # Loisir nature,Pétanque,,Concours de Pétanque ,Boulodrome,,40170,SAINT-JULIEN-EN-BORN,40266,,,,, -1.2252598,44.0634388,Oui,,,07/08/2019|07/08/2019|14:00||||,
FMAAQU040V50LZEO,06/06/2019,Promotion locale,Divertissement # Loisir nature,Pétanque,,Concours de Pétanque ,Boulodrome,,40170,SAINT-JULIEN-EN-BORN,40266,,,,, -1.2252598,44.0634388,Oui,,,14/08/2019|14/08/2019|14:00||||,
FMAAQU024FS00MEP,22/02/2019,Promotion locale,Compétition sportive,Pétanque,,Concours de pétanque ,Boulodrome Cité des Tilleuls,Rue de la Poutaque,24190,NEUVIC,24309,,,,,0.46693053,45.0964782,Oui,,,30/08/2019|30/08/2019|||||,
FMAAQU024V50DF9Z,03/07/2019,Promotion locale,Animations locales # Compétition sportive,Pétanque,,Concours de pétanque,Boulodrome Jean Couderc,,24590,SALIGNAC-EYVIGUES,24516,,+33 6 83 37 09 23,,,1.31776678,44.9771856,Oui,,,13/07/2019|13/07/2019|14:30|||| # 20/07/2019|20/07/2019|14:30|||| # 27/07/2019|27/07/2019|14:30|||| # 03/08/2019|03/08/2019|14:30|||| # 10/08/2019|10/08/2019|14:30|||| # 17/08/2019|17/08/2019|14:30|||| # 24/08/2019|24/08/2019|14:30||||,"Plein tarif|10,00|10,00|Par équipe"
FMAAQU047V507XJ4,26/03/2019,Promotion régionale,Animations locales,Pétanque,,Concours de pétanque,complexe sportif,,47270,SAINT-MAURIN,47260,+33 5 53 95 31 25,+33 6 73 96 78 85,,,0.89211784,44.2053708,Oui,,,07/06/2019|06/09/2019|21:00||||Dimanche Jeudi Lundi Mardi Mercredi Samedi Vendredi après midi Vendredi matin Vendredi midi,
FMAAQU064V51HE78,29/03/2019,Promotion locale,Compétition sportive,Pétanque,,Concours de Pétanque ,Jardin Darralde,,64440,EAUX-BONNES,64204,,,,, -0.3894230,42.9747200,,,,07/08/2019|07/08/2019|14:30|18:00|||,
FMAAQU064V51HE7C,29/03/2019,Promotion locale,Compétition sportive,Pétanque,,Concours de Pétanque ,Jardin Darralde,,64440,EAUX-BONNES,64204,,,,, -0.3894230,42.9747200,,,,21/08/2019|21/08/2019|14:30|18:00|||,
FMAAQU064V51HE7K,29/03/2019,Promotion locale,Compétition sportive,Pétanque,,Concours de Pétanque ,Jardin Darralde,,64440,EAUX-BONNES,64204,,,,, -0.3894230,42.9747200,,,,14/08/2019|14/08/2019|14:30|18:00|||,
FMAAQU064V51HE7P,29/03/2019,Promotion locale,Compétition sportive,Pétanque,,Concours de Pétanque ,Jardin Darralde,,64440,EAUX-BONNES,64204,,,,, -0.3894230,42.9747200,,,,28/08/2019|28/08/2019|14:30|18:00|||,
FMAAQU040V50KKEA,09/01/2019,Promotion locale,Compétition sportive,Pétanque,,Concours de pétanque   ,Parc aux magnolias,,40260,TALLER,40311,+33 5 58 89 43 34,,,, -1.0722127,43.8731628,Oui,,,10/08/2019|10/08/2019|14:30||||,
FMAAQU064V59WVIZ,10/04/2019,Promotion locale,Divertissement,Pétanque,,Concours de pétanque,Pétanque de Montbrun,94 avenue de Montbrun,64600,ANGLET,64024,+33 5 59 63 27 03,,petanquemontbrun@gmail.com,, -1.5145216,43.5031519,Oui,,,07/08/2019|07/08/2019|18:00||||,"Plein tarif|6,00||Par équipe"
