Id,DATE_DERNIERE_MAJ,TYPE,CATEGORIE,SPECIALITES,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,CHAINES,LOGIS_CLASSEMENT,NBRE_MAX_COUVERTS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
RESAQU064V54PB2E,03/01/2020,Restaurant,Restauration rapide,Sandwichs,Jules et John ,,,144 avenue Alfred de Nobel ,,64000,PAU,64445,+33 5 59 02 63 32,,jjpau@crescendo-restaurant.fr,, -0.3077659,43.318075,Oui,,,,,120,02/01/2020|31/12/2020|11:00|14:30|18:30|21:30|,"A la carte|5,50|8,40|Burgers gourmets # A la carte|7,95|9,95|Les salades # Menu enfant|4,95|4,95|Menu enfant",Climatisation # Jeux pour enfants # Terrasse,Wifi
RESAQU033FS000W0,03/01/2020,Restaurant,Restaurant gastronomique # Restaurant traditionnel,Cuisine traditionnelle # Régionale française,Julien Cruège Restaurant,,,245 rue de Turenne,,33000,BORDEAUX,33063,+33 5 56 81 97 86,,missive@juliencruege.fr,http://www.juliencruege.fr, -0.5933156,44.8490683,,,Restaurant de Qualité,,,40,01/01/2020|31/12/2020|||||,"A la carte|15,00|30,00|",Jardin # Parc # Terrasse,
RESAQU064FS0014Q,30/01/2019,Restaurant,Grill # Restaurant à thème,Cuisine des Iles # Cuisine européenne # Cuisine traditionnelle # Glaces # Régionale française # Salades # Tapas # Viandes,Jungle Café,,,18 rue des Barthes,Le Busquet,64600,ANGLET,64024,+33 5 59 52 96 40,,erick.ducournau@gmail.com,http://www.jungle-cafe.fr, -1.5068394,43.4839703,,,,,,192,,,Bar # Climatisation # Parking privé # Terrasse,Banquet # Séminaire # Wifi
RESAQU064V5ADU2Q,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Kaia Ostatua,,,39 rue Tourrasse,,64500,SAINT-JEAN-DE-LUZ,64483,,+33 9 72 83 44 00,,, -1.6638552,43.3889393,Non,,,,,,,,,
RESAQU033V50CSAP,03/01/2020,Restauration ambulante / Vente à emporter ,Restaurant à thème,Cuisine asiatique # Cuisine japonaise/sushi,Kaiji sushi express ,,,28 cours de Verdun,,33470,GUJAN-MESTRAS,33199,+33 5 56 83 91 47,,,http://www.kaiji-sushi.com, -1.0754893,44.6362426,,,,,,,01/01/2020|31/12/2020|||||,"A la carte|15,00|15,00|Le midi # A la carte|20,00|20,00|Le soir",,
RESAQU064FS000U1,31/01/2019,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Salades # Sandwichs,Kala Txiki,,,,Plage d'Erretegia,64210,BIDART,64125,+33 9 81 78 38 30,,,, -1.5887475,43.4451454,Oui,,,,,70,,,Terrasse,
RESAQU064V5058NT,30/01/2019,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Kalaka café,,,7 place Pasteur,,64100,BAYONNE,64102,+33 6 80 68 94 14,,,, -1.4767676,43.4908059,Oui,,,,,,,,,
RESAQU064V5058GV,30/01/2019,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Kalostrape,,,22 rue Marengo,,64100,BAYONNE,64102,+33 5 59 52 94 70,,,, -1.4726461,43.4908432,Oui,,,,,,,,,
RESAQU064V5ADV0S,23/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Kapito café,,,8 Quai Augustin Chaho,,64100,BAYONNE,64102,+33 5 59 63 07 06,,,, -1.474168,43.489351,Oui,,,,,70,01/01/2020|31/12/2020|12:00|14:30|19:00|23:00|Dimanche soir - Lundi,"Autre tarif|12,00|14,00|Suggestions",Bar # Climatisation # Jeux pour enfants # Terrasse,Banquet # Séminaire
RESAQU064FS001J0,03/01/2020,Hôtel restaurant,Brasserie # Restaurant traditionnel,Cuisine traditionnelle # Nouvelle cuisine française # Régionale française,Karitza,,,2 Rue Guy Petit,,64200,BIARRITZ,64122,+33 5 59 22 20 20,+33 6 70 42 01 56,contact@bw-karitza.com,http://hotel-karitza-biarritz.com/, -1.555278,43.4784185,Oui,,,,,80,01/01/2020|31/12/2020|||||,"A la carte|8,00|28,00|",Bar # Climatisation # Terrasse,Séminaire # Wifi
RESAQU064V57AA10,03/01/2020,Restaurant,Restauration rapide # Salon de thé,Cuisine traditionnelle,Karo,,,45 boulevard Alsace Lorraine,,64100,BAYONNE,64102,+33 5 59 29 83 50,,,, -1.4655308,43.4929295,Oui,,,,,19,01/01/2020|31/12/2020|08:30|||22:30|Dimanche midi - Jeudi soir - Lundi - Mardi soir - Mercredi soir,"A la carte|8,00|14,00|Plat à la carte # Menu adulte|10,50|12,00|",Jeux pour enfants # Terrasse,Plats à emporter # Wifi
RESAQU033V50QPAT,03/01/2020,Restauration ambulante / Vente à emporter ,Pizzeria,Cuisine méditerranéenne,Kart Pizza,,,1 Rue Martial Garnung,,33470,LE TEICH,33527,+33 5 56 22 28 09,,,, -1.0206371,44.6324415,Oui,,,,,,,,,
RESAQU064FS00181,08/01/2020,Restaurant,Brasserie,Cuisine traditionnelle # Tapas,Kbourut,,,42 bis avenue Sallenave,,64000,PAU,64445,+33 5 59 02 99 75,,contact@kbourut.fr,, -0.3607034,43.3152333,Oui,,,,,120,02/01/2020|31/12/2020|11:45|15:00|18:00|00:00|Dimanche - Lundi,"Menu adulte|13,90|15,50| # Menu adulte|25,00|35,00| # Menu enfant|10,00|10,00|",Climatisation # Terrasse,
RESAQU040V50JXJ1,03/01/2020,Restauration ambulante / Vente à emporter ,Restauration rapide,Sandwichs,Kebab de Troie,,,38 avenue de Bayonne,,40200,MIMIZAN-PLAGE,40184,,+33 6 30 24 09 11,,, -1.2300355,44.1996470,Oui,,,,,,,,Terrasse,
RESAQU064V5058QJ,30/01/2019,Restaurant,Restauration rapide,Cuisine traditionnelle # Salades # Sandwichs,Kebab et compagnie,,,48 rue Pannecau,,64100,BAYONNE,64102,+33 5 59 50 29 31,,,, -1.4725691,43.4895353,Oui,,,,,,,,,
RESAQU064V508LKS,03/01/2020,Restaurant,Restauration rapide,Cuisine méditerranéenne # Sandwichs,Kebab Istanbul,,,66 rue henri Faisans,,64000,PAU,64445,+33 5 59 27 09 17,,,, -0.3637402,43.2987879,Oui,,,,,20,02/01/2020|31/12/2020|11:30|||23:30|,"Menu adulte|3,50|9,00|",,Plats à emporter # Wifi
RESAQU024V509UMK,02/01/2018,Restauration ambulante / Vente à emporter ,Restauration rapide,Cuisine africaine # Sandwichs,Kebab la Corne d'or,,,16 cours Fénelon,,24000,PERIGUEUX,24322,,+33 6 50 50 77 62,,,0.72087218,45.1816098,Oui,,,,,,,,,
RESAQU024FS000KA,28/04/2016,Restaurant,Restauration rapide,Cuisine africaine,KEBAB LE TANGER,38 rue Thiers,,,,24700,MONTPON-MENESTEROL,24294,+33 5 53 81 79 34,,,,0.1610867,45.0098975,Oui,,,,,,,,,
RESAQU064V505GPK,08/01/2020,Restaurant,Crêperie,Régionale française,Ker Suzette,Centre commercial Leclerc,,Avenue Louis Sallenave,,64000,PAU,64445,+33 5 59 80 80 64,,cbrochet@scalandes.fr,http://www.pautempo.com, -0.3605832,43.3164281,Oui,,,,,62,||11:30|18:00|||,"Menu adulte|11,90|14,90| # Menu enfant|4,90|4,90|",,Wifi
RESAQU064V58D9JE,03/01/2020,Restaurant,Restauration rapide,Burger,KFC,,,15 Rue Maréchal Joffre,,64000,PAU,64445,+33 5 59 35 92 80,,,, -0.370398,43.295708,Oui,,,,,,02/01/2020|31/12/2020|11:00|||22:00|,"Menu adulte|4,95|8,95|Menu adulte",Climatisation # Jeux pour enfants,Plats à emporter # Wifi
RESAQU064V505BGY,30/01/2019,Restaurant,Restauration rapide,Cuisine traditionnelle,KFC,,,2 allée de Gibéléou,,64100,BAYONNE,64102,+33 5 59 56 68 57,,,, -1.4570655,43.4913393,Oui,,,,,,,,,
RESAQU064FS001TL,03/01/2020,Restaurant,Restauration rapide,Salades # Sandwichs,KFC,,,2 Rue Joseph Cugnot,,64230,LESCAR,64335,+33 5 59 81 44 93,,kfc.lescar@yum.com,http://www.kfc.fr, -0.4330801,43.3202916,Oui,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,270,01/01/2020|31/12/2020|11:00|||22:00|,"A la carte|2,00|32,95|",Ascenseur # Climatisation # Jeux pour enfants # Parking privé # Terrasse,Wifi
RESAQU040V505WEF,31/01/2020,Restaurant,Restauration rapide,Sandwichs # Viandes,KFC,,,30 boulevard Yves du Manoir,,40100,DAX,40088,+33 5 58 98 75 86,,,http://www.kfc.fr/, -1.0498976,43.7140470,,,,,,,01/01/2020|31/12/2020|11:00|||22:30|,,Climatisation # Jeux pour enfants # Matériel enfant # Parking privé # Terrasse,Plats à emporter # Wifi
RESAQU064FS0009C,03/01/2020,Restaurant,Restaurant à thème,Cuisine asiatique,Kim,,,90 bd Tourasse,,64000,PAU,64445,+33 5 59 84 04 57,,sanhkimdung@hotmail.fr,, -0.3552532,43.3112989,Oui,,,,,20,02/01/2020|31/12/2020|10:30|14:00|18:30|22:00|Dimanche,"Menu adulte|12,00|16,00|",Climatisation # Terrasse,
RESAQU024FS0007W,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Kinoux's Hôtel Restaurant,,,,Bourg,24220,SAINTE-NATHALENE,24471,+33 5 53 59 22 18,,gerardescale@yahoo.fr,,1.2875462,44.9041890,,,,,,300,16/02/2020|31/12/2020|||||,,Bar # Terrasse,Plats à emporter # Wifi
RESAQU040V505FGV,06/03/2019,Restauration ambulante / Vente à emporter ,Pizzeria,Cuisine européenne,Kiosque à pizzas,,,2 avenue de Sabres,,40000,MONT-DE-MARSAN,40192,+33 5 58 03 42 72,,,http://www.lekiosqueapizzas.com, -0.5127584,43.8970854,Oui,,,,,,,,,
RESAQU033FS001IE,07/01/2020,Restaurant,Restauration rapide,Cuisine traditionnelle # Salades # Sandwichs,Kiosque Grand Bassin,,,Place Lucien de Gracia,,33120,ARCACHON,33009,+33 5 56 66 67 76,,kiosquegrandbassin33@orange.fr,, -1.1707282,44.661084,Oui,,,,,,04/02/2020|31/12/2020|||||,,Terrasse,Plats à emporter
RESAQU064V576UUW,03/01/2020,Restaurant,Restaurant à thème # Restaurant traditionnel,Cuisine africaine,Kitoko,,,26 rue Maubec,,64100,BAYONNE,64102,+33 5 59 15 32 64,+33 6 16 07 03 72,restaurantkitoko@hotmail.com,, -1.4684591,43.4968188,Oui,,,,,30,,,Climatisation,Plats à emporter
RESAQU040V50JXT1,30/01/2020,Restaurant,Restaurant à thème,Cuisine asiatique # Cuisine indienne,KL Restaurant,,,371 avenue de la Côte d'Argent,,40600,BISCARROSSE PLAGE,40046,,+33 6 77 68 85 90,,https://klrestaurant.wordpress.com, -1.2535244,44.4451086,,,,,,100,07/03/2020|30/11/2020|||||,,Terrasse,Wifi
RESAQU033V50PBAT,16/01/2020,Traiteur (sans restaurant),Restaurant à thème,Cuisine des Iles,Komen i lé,,,5 allée des Jonquilles,,33480,CASTELNAU-DE-MEDOC,33104,,+33 6 10 37 19 18,komenile974@sfr.fr,, -0.7884149,45.0265226,Oui,,,,,,,,,
RESAQU033V505D3X,03/01/2020,Restaurant,Restaurant à thème,Cuisine asiatique,Ko-Sometsuke,,,156 boulevard de la Plage,,33120,ARCACHON,33009,+33 5 56 83 67 69,,danykhong2@gmail.com,, -1.1587757,44.6620500,,,,,,40,01/01/2020|31/12/2020|||||Lundi - Mardi - Mercredi midi,,Climatisation # Terrasse,Plats à emporter # Wifi
RESAQU064FS00133,30/01/2019,Restaurant,Restauration rapide,Tapas,Kostaldea,,,Esplanade Yves Brunaud,Chambre d'Amour,64600,ANGLET,64024,+33 5 59 42 66 97,,,http://www.facebook.com/kostaldea, -1.5437469,43.4947138,Oui,,,,,,,,Bar # Terrasse,
RESAQU033FS00168,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Kraken ,,,55 boulevard de la Plage ,,33120,ARCACHON,33009,+33 5 56 22 66 18,,krakenarcachon@gmail.com,http://www.kraken-arcachon.fr, -1.1532485,44.6600256,Oui,,,,,,11/01/2020|31/12/2020|||||,,,
RESAQU024FS000L1,20/04/2017,Restaurant,Restaurant à thème,Cuisine européenne,KRISTO,,,23 Boulevard Beausoleil,,24100,BERGERAC,24037,+33 5 53 27 05 71,+33 6 01 08 80 44,lisinegasparyan@hotmail.com,,0.47884297,44.8551293,Oui,,,,,34,,,Climatisation # Terrasse,
RESAQU064V595WVR,03/01/2020,Restaurant,Brasserie,Burger # Tapas,Kubata & Kukubat,,,14 Quai Augustin Chaho,,64100,BAYONNE,64102,,+33 6 32 26 51 77,,https://www.facebook.com/ku.bata.1, -1.474166,43.48947,Oui,,,,,70,01/01/2020|31/12/2020|||17:00|02:00|Dimanche - Jeudi midi - Lundi midi - Mardi midi - Mercredi midi - Samedi midi - Vendredi midi,"A la carte|5,00|12,00| # Menu adulte||12,00|",Bar # Terrasse,Séminaire # Wifi
RESAQU024FS000BA,03/01/2020,Restaurant,Restaurant à thème # Restaurant traditionnel,Cuisine traditionnelle,L' Adresse,,,10 rue Fénelon,,24200,SARLAT-LA-CANEDA,24520,+33 5 53 30 56 19,,ladresselebistrot@gmail.com,,1.21821890,44.8901688,Oui,,,,,20,19/03/2020|31/12/2020|||||,,Terrasse,Wifi
RESAQU064FS000PE,21/01/2020,Restaurant,Brasserie # Restaurant traditionnel,Cuisine européenne # Cuisine traditionnelle # Glaces # Poisson / fruits de mer # Régionale française # Salades # Tapas # Viandes,L' Arena ,,,Esplanade du Port Vieux,,64200,BIARRITZ,64122,+33 5 59 24 88 98,,,http://www.arena-biarritz.com/, -1.5684607,43.4820963,,,,,,250,01/01/2020|31/12/2020|||||,"A la carte|8,00|13,00|",Bar # Climatisation # Terrasse,
RESAQU064V501PLT,30/01/2019,Restaurant,Crêperie # Restauration rapide # Salon de thé,Glaces # Salades # Sandwichs,L’Affiche,,La Chambre d'Amour,3 place des Docteurs Gentilhe,,64600,ANGLET,64024,,+33 6 21 03 45 18,valeriedrigo@outlook.fr,, -1.5441394,43.4981019,Oui,,,,,,,,Terrasse,Plats à emporter # Wifi
RESAQU064FS0013L,03/01/2020,Restaurant,Brasserie,Cuisine traditionnelle,L’Atrium,,,11 place du Général Leclerc,Chiberta - Cinq Cantons,64600,ANGLET,64024,+33 5 59 03 20 15,,,http://www.facebook.com/Latrium-414353948770257/, -1.5297343,43.4956119,Oui,,,,,60,,Menu adulte|||Entrée du jour et plat du jour,Bar # Parking privé # Terrasse,Wifi
RESAQU064FS00129,30/01/2019,Restaurant,Restauration rapide,Glaces # Salades # Sandwichs,L’Escale,,,1 esplanade des Gascons,Chambre d'Amour,64600,ANGLET,64024,+33 5 59 08 64 02,,,, -1.5409528,43.5008244,,,,,,,,,Parking privé # Terrasse,Plats à emporter
RESAQU064FS00128,30/01/2019,Restaurant,Restaurant à thème,Cuisine casher,L’Euphrate,,,38 avenue des Dauphins,Chambre d'Amour,64600,ANGLET,64024,+33 5 59 74 10 86,,,, -1.5398535,43.5012289,,,,,,25,,,Parking privé # Terrasse,
RESAQU033V508ZOF,03/01/2020,Restaurant,Restaurant traditionnel,Régionale française,L’Eveil des Sens,,,4 bis place Sainte Quitterie,,33360,LATRESNE,33234,+33 5 56 21 34 49,+33 6 52 15 02 74,leveildessens8@gmail.com,, -0.4841179,44.7864885,Oui,,,,,,01/01/2020|31/12/2020|||||,"Menu adulte|9,50|15,00|",,
RESAQU064FS0012A,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,L’Indigo,,,5 esplanade des Gascons,Chambre d'Amour,64600,ANGLET,64024,+33 5 59 03 01 32,,,https://www.restaurant-indigo64.com, -1.5416791,43.5013357,,,,,,45,,,Bar # Parking privé # Terrasse,Wifi
RESAQU064FS000UF,03/01/2020,Restaurant,Brasserie # Restauration rapide,Cuisine bio,L’Oeuf Poché,,Centre Commercial Zirlinga,Avenue d'Espagne,,64210,BIDART,64125,+33 5 47 02 20 52,,loeufpochebidart@gmail.com,http://www.loeufpochebidart.fr , -1.6005450,43.4292994,,,,,,18,,,Terrasse,
RESAQU064FS0013P,31/12/2018,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,L’Orangerie,Chiberta & Golf Hôtel & Resort,,104 boulevard des Plages,Chiberta - Cinq Cantons,64600,ANGLET,64024,+33 5 59 58 48 48,,hotelchiberta@hmc-hotels.com,http://www.hmc-hotels.com, -1.5174142,43.5254410,,,,,,300,,,Bar # Jardin # Parc # Parking privé # Terrasse,Banquet # Panier randonneur # Séminaire # Wifi
RESAQU040V50GHAU,31/12/2018,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,La Baccade Landaise,Gouhuron,,,,40420,BROCAS,40056,+33 5 58 51 42 03,,,, -0.5246270,44.0755659,Oui,,,,,,,,,
RESAQU040V50ND9A,13/01/2020,Restaurant,Bistrot / bar à vin,Tapas,La Baïne à vins,,Moliets Plage,9 Place de la Balise,,40660,MOLIETS-ET-MAA,40187,,+33 6 83 21 29 69,,, -1.3899671,43.8527804,Oui,,,,,70,01/04/2020|08/11/2020|||||,"Autre tarif|3,00|12,00|Tapas",Bar # Terrasse,Wifi
RESAQU064V5A58OV,03/01/2020,Restauration ambulante / Vente à emporter ,Restauration rapide,Burger # Glaces # Salades # Sandwichs,La Baleine,,,Boulevard de la Mer,,64700,HENDAYE,64260,,,,, -1.7778155,43.3726931,Oui,,,,,,,,,
RESAQU040FS000MU,03/01/2020,Restaurant,Restaurant à thème # Restaurant traditionnel,Poisson / fruits de mer # Viandes,La Balise du Saint Martin,,, Avenue de l'Océan,Moliets Plage Entrée du Camping le Saint Martin,40660,MOLIETS-ET-MAA,40187,+33 5 24 26 61 63,,,, -1.3877480,43.8522486,Oui,,,,,70,01/04/2020|08/11/2020|||||,Menu enfant|||Jusqu'à 11 ans # Autre tarif|||Buffet de Fruits de mer à volonté,Bar # Climatisation # Matériel enfant # Terrasse,Plats à emporter # Séminaire # Traiteur
RESAQU033V50OKT5,16/01/2020,Restauration ambulante / Vente à emporter ,Restauration rapide,Sandwichs,La Baraque à Frites,,,Place de l'Église,,33480,CASTELNAU-DE-MEDOC,33104,+33 6 27 65 02 05,,pierre.sadjak@hotmail.fr,, -0.7984134,45.0264854,Oui,,,,,,,,,
RESAQU033V50U6DH,09/01/2020,Restaurant,Bistrot / bar à vin,Cuisine traditionnelle # Tapas,La Barrique,,,32 Rue Maubec,,33210,LANGON,33227,+33 5 57 36 78 13,,labarrique.langon@gmail.com,http://www.labarrique-langon.fr, -0.2458103,44.5540476,Oui,,,,,30,02/01/2020|13/09/2020|12:00|14:00|18:00|00:00|Dimanche - Lundi # 21/09/2020|31/12/2020|12:00|14:00|18:00|00:00|Dimanche - Lundi,"Menu adulte|14,50||Entrée/plat ou Plat/dessert # Menu adulte|17,00||Formule complète",Bar # Cave à vin # Terrasse,
RESAQU033V50DKB6,30/01/2020,Restaurant,Bistrot / bar à vin # Restauration rapide # Salon de thé,Cuisine bio # Cuisine végétarienne # Salades # Tapas,La Barrique et la Fillette,,,1 place Robert Darniche,,33580,MONSEGUR,33289,+33 9 53 25 43 02,+33 6 85 57 56 95,labarriqueetlafillette@gmail.com,,0.08061425,44.6507567,Oui,,,,,20,16/01/2020|31/12/2020|||||,"Autre tarif|3,50||le verre de vin",Bar # Cave à vin # Terrasse,Plats à emporter # Wifi
RESAQU064FS00171,08/01/2020,Hôtel restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,La Basse-Cour - Hôtel Mercure Pau Palais des Sports,,,106 avenue de l'Europe,,64000,PAU,64445,+33 5 59 84 29 70,,h0952@accor.com,http://www.accorhotels.com/fr/hotel-0952-hotel-mercure-pau-palais-des-sports/restaurant.shtml, -0.3537283,43.3302035,,,,,,85,02/01/2020|31/12/2020|12:00|14:00|19:00|22:00|,"Menu adulte|19,00|19,00|Menu du midi # Menu adulte|21,00|21,00|Menu du soir",Bar # Jardin # Parking privé # Piscine # Terrasse,Banquet # Séminaire # Wifi
RESAQU024V507V2S,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Poisson / fruits de mer # Viandes,La Bastide,,,2 rue du Couvent ,,24500,EYMET,24167,+33 5 53 58 09 87,,,,0.39680274,44.6676764,Oui,,,,,40,,"Menu adulte|||entrée+plat ou plat+dessert # Menu adulte|||entrée, plat, dessert # Menu enfant|||jusqu'à 10 ans - charcuterie, steak, gratin dauphinois, glace # Menu adulte|||prix moyen du repas à la carte # Menu adulte|||Plat unique # Autre tarif|||Menu groupe devis sur demande max 45 personnes",Climatisation,
RESAQU047FS00031,03/01/2020,Restaurant,Bistrot / bar à vin # Crêperie # Restaurant traditionnel # Restauration rapide # Salon de thé,Cuisine traditionnelle # Glaces # Régionale française # Salades # Tapas # Tartes # Viandes,La Bastide,,,29 place des Arcades,,47150,MONFLANQUIN,47175,+33 5 53 36 77 05,+33 6 80 87 73 21,fabnev@orange.fr,,0.7685281,44.5323458,,,,,,60,01/01/2020|30/06/2020||||| # 01/07/2020|31/08/2020||||| # 01/09/2020|31/12/2020|||||,"A la carte|3,80|13,50| # Menu enfant|8,50|8,50|",Bar # Jeux pour enfants # Matériel enfant # Terrasse,Plats à emporter
RESAQU024V505FYI,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,La Bastide,,,52 rue Saint Jacques,,24540,MONPAZIER,24280,+33 5 53 22 60 59,+33 6 60 24 09 48,restolabastide@aol.com,,0.89389979,44.681697,Oui,,,,,100,,,Climatisation,
RESAQU047V50BX90,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,La Bastide d'Elora,,,Bosc,,47300,PUJOLS,47215,+33 7 60 76 53 03,,la.bastide.d.elora@gmail.com,https://www.labastidedelora.com,0.6744220,44.3868280,Non,,,,,50,01/01/2020|31/12/2020|||||,"Menu adulte|13,50|| # A la carte|22,00||menu à la carte",,
RESAQU024V50D3HM,03/01/2020,Hôtel restaurant,Restaurant à thème # Restaurant traditionnel,Cuisine européenne # Cuisine traditionnelle,La Bastide Saint Capraise ,1 place de l'église ,,,,24150,SAINT-CAPRAISE-DE-LALINDE,24382,+33 5 53 73 29 30,,bastidecapraise@gmail.com,http://www.bastidecapraise.com,0.65390050,44.8422037,Oui,,,,,,,,,
RESAQU047FS000AJ,03/01/2020,Restaurant,Grill # Pizzeria # Restaurant traditionnel,Cuisine traditionnelle # Poisson / fruits de mer # Régionale française # Salades # Viandes,La Bastide Saint-Louis,,,1 place Saint Louis,,47360,PRAYSSAS,47213,+33 5 53 95 05 47,,,http://www.labastidesaintlouis.com,0.5087620,44.2882790,,,,,,36,,,Terrasse,Plats à emporter
RESAQU024FS000IF,28/04/2016,Hôtel restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,La Beauronne,,,"4, route de Ribérac",,24650,CHANCELADE,24102,+33 5 53 08 42 91,,labeauronne@orange.fr,,0.6733236,45.2001541,,,,,2 cocottes,120,,,Terrasse,Banquet # Séminaire # Wifi
RESAQU064V58V2EC,31/12/2018,Restaurant,Restauration rapide,Cuisine européenne,La Belle Epoque,,,20 avenue Guynemer,,64600,ANGLET,64024,+33 5 59 64 58 93,,,https://www.facebook.com/La-belle-%C3%A9poque-365365407308586/, -1.5382308,43.4979743,Oui,,,,,30,,,,
RESAQU064V54934X,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,La Belle Epoque,Palais Beaumont,,Allée Alfred de Musset ,,64000,PAU,64445,+33 5 59 11 21 07,,la-belle-epoque@paucc.com,http://www.pau-congres.com, -0.3623963,43.2947096,Oui,,,,,120,04/01/2020|31/12/2020|12:00|14:00|19:00|22:00|Dimanche - Lundi soir,"A la carte|15,00|24,00| # Menu adulte|16,50|16,50|Formule du jour # Menu adulte|25,00|25,00|Formule Belle Epoque",Climatisation # Parking privé,Wifi
RESAQU0240007508,03/01/2020,Hôtel restaurant,Restaurant gastronomique,Cuisine gastronomique,La Belle Etoile,,,,Le Bourg,24250,LA ROQUE-GAGEAC,24355,+33 5 53 29 51 44,,hotel.belle-etoile@wanadoo.fr,http://www.belleetoile.fr,1.18248874,44.8259297,Oui,,,Logis,2 cheminées,40,09/04/2020|05/11/2020|||||,,,Wifi
RESAQU033V503VJ3,03/01/2020,Restaurant,Bistrot / bar à vin # Restaurant traditionnel,Régionale française # Sandwichs # Tapas,La Belle Lurette,,,2 place du Général de Gaulle,,33490,SAINT-MACAIRE,33435,+33 5 56 63 02 42,,bar.labellelurette@gmail.com,http://www.bar-labellelurette.com, -0.2270375,44.5649584,Oui,,,,,50,01/01/2020|31/12/2020|||||,"Menu adulte|12,00||En semaine le midi # Menu adulte|21,00||Menu week-end le midi",Bar # Cave à vin # Terrasse,Gourmet Bag # Wifi
RESAQU064V58YIKO,08/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,La Bergerie,,,3 rue Sully,,64000,PAU,64445,+33 5 59 27 26 05,,restaurant.labergerie64@gmail.com,, -0.373557,43.294733,Oui,,,,,50,02/01/2020|31/12/2020|12:00|14:00|19:00|22:30|Lundi,"Menu adulte|8,50|15,90|Menu du midi # Menu adulte|24,50|24,50|Menu du midi et soir # A la carte|4,00|19,50| # Menu enfant|10,50|10,50|",,Wifi
RESAQU064V512VM5,03/01/2020,Restaurant,Brasserie,Cuisine traditionnelle,La Bicoque,,,4 avenue de Biarritz,,64600,ANGLET,64024,+33 5 59 57 96 51,,,http://www.facebook.com/Brasserie-Anglet-bicoque-484611955044905/, -1.5157361,43.4805123,,,,,,,,A la carte|||Plat du jour,Bar # Terrasse,
