typologie;spécialité;FINESS;nom;"type handicap principal";adresse;CP;commune;"commune (COG)";département;région;"région (COG)";"longitude (X)";"latitude (Y)";marker-url;marker-size
Service;"service d'éducation spéciale et de soins à domicile";770014504;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire Clin d'Oeil 77";"Handicap visuel";"912 avenue Charles Prieur";77190;Dammarie-les-Lys;77152;Seine-et-Marne;Ile-de-France;11;2.6536400318146;48.527481079102;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";210010542;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire Clos Chauveau";"Handicap visuel";"9 rue du Fort de la Motte Giron";21000;Dijon;21231;Côte-d'Or;Bourgogne-Franche-Comté;27;5.038959980011;47.322151184082;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";100008960;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de l'IES Chanteloup";"Handicap visuel";"11 rue de Chanteloup";10300;Sainte-Savine;10362;Aube;Grand-Est;44;4.04984998703;48.293418884277;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590044095;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de l'IJA de Lille";"Handicap visuel";"131 rue Royale";59000;Lille;59350;Nord;Hauts-de-France;32;3.0537634;50.645648;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";370101164;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de l'IRECOV Beau Site";"Handicap visuel";"31 rue de la Loire";37075;Tours;37261;Indre-et-Loire;"Centre-Val de Loire";24;0.68923002481461;47.390441894531;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";340792241;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Montpellier";"Handicap visuel";"420 allée Henri II de Montmorency";34000;Montpellier;34172;Hérault;Occitanie;76;3.88839;43.61015;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";220013734;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Saint-Brieuc";"Handicap visuel";"16 rue de Brest";22000;Saint-Brieuc;22278;Côtes-d'Armor;Bretagne;53;-2.7600290775299;48.509140014648;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";830016507;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Toulon";"Handicap visuel";"rue Jean-Philippe Rameau";83000;Toulon;83137;Var;"Provence-Alpes-Côte d'Azur";93;5.9303002357483;43.12532043457;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";630010221;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire du CRDV Clermont-Ferrand";"Handicap visuel";"30 rue Sainte-Rose";63000;Clermont-Ferrand;63113;Puy-de-Dôme;Auvergne-Rhône-Alpes;84;3.0823900699616;45.776931762695;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";540009933;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation  du CEDV de Nancy";"Handicap visuel";"8 rue de Santifontaine";54000;Nancy;54395;Meurthe-et-Moselle;Grand-Est;44;6.1547999382019;48.702499389648;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";400008249;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation des Landes";"Handicap visuel";"76 allée des Caroubiers";40000;Mont-de-Marsan;40192;Landes;Nouvelle-Aquitaine;75;-0.49481;43.88898;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";2B0004733;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation du CDAV la Citadelle";"Handicap visuel";"Ecole du Chiostru";20200;Bastia;2B033;Haute-Corse;Corse;94;9.4508800506592;42.702201843262;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590045985;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation Epi de Soil";"Handicap visuel";"31 avenue Pierre Mauroy";59120;Loos;59360;Nord;Hauts-de-France;32;3.0146899223328;50.614910125732;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";710014440;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation Voir Ensemble";"Handicap visuel";"64 bis rue Rouget de Lisle";71300;Montceau-les-Mines;71306;Saône-et-Loire;Bourgogne-Franche-Comté;27;;;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Etablissement;"Etablissement médicosocial";650786700;"Service d'aide à l'intégration des enfants déficients auditifs de Tarbes";"Handicap auditif";"10 chemin de la Sendère";65000;Tarbes;65440;Hautes-Pyrénées;Occitanie;76;0.0577444;43.2397798;http://opendata.onisep.fr/uploads/Image/08/51_780_picto_handicap_auditif.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";460786759;"Service d'aide et de soutien à l'intégration des enfants déficients sensoriels de Cahors (SSEFIS)";"Handicap auditif";"1154 chemin du Mas de Mansou";46000;Cahors;46042;Lot;Occitanie;76;1.44837;44.46525;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";630786721;"Service d'éducation et de soins à domicile de Clermont-Ferrand";"Handicap visuel";"20 rue de Strasbourg";63000;Clermont-Ferrand;63113;Puy-de-Dôme;Auvergne-Rhône-Alpes;84;3.0823900699616;45.776931762695;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";500020045;"Service d'éducation et de soins à domicile le Mont Joli";"Handicap moteur";"25 rue de Dunkerque";50301;Avranches;50025;Manche;Normandie;28;-1.34858;48.69172;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";600106223;"Service d'éducation et de soins spécialisés à domicile de Compiègne";"Handicap moteur";"7 E avenue de l'Europe";60200;Compiègne;60159;Oise;Hauts-de-France;32;;;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";020013009;"Service d'éducation et de soins spécialisés à domicile de Guise";"Handicap moteur";"545 rue André Godin";2120;Guise;02361;Aisne;Hauts-de-France;32;3.6209296;49.9033323;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";570005173;"Service d'éducation et de soins spécialisés à domicile de Yutz";"Handicap moteur";"3 rue de Lorraine";57970;Yutz;57757;Moselle;Grand-Est;44;6.1915001869202;49.361438751221;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";660782541;"Service d'éducation motrice de Perpignan";"Handicap moteur";"11 rue des Dalhias";66000;Perpignan;66136;Pyrénées-Orientales;Occitanie;76;2.891979932785;42.69847869873;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590816047;"Service d'éducation spéciale et de soins à domicile A la Fleur des Champs";"Handicap moteur";"152 route du Chapeau rouge";59229;Téteghem-Coudekerque-Village;59588;Nord;Hauts-de-France;32;2.4465000629425;51.016761779785;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";970304275;"service d'éducation spéciale et de soins à domicile Amarante (SESSAD)";"Handicap auditif";"7 rue François Arago";97300;Cayenne;97302;Guyane;Guyane;3;-52.332514;4.941992;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";760780312;"Service d'éducation spéciale et de soins à domicile Beethoven";"Handicap auditif";"94 rue Saint Julien";76100;Rouen;76540;Seine-Maritime;Normandie;28;1.0626000165939;49.413299560547;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";300010907;"Service d'éducation spéciale et de soins à domicile d'Alès";"Handicap moteur";"impasse Jean-Baptiste-Lulli";30100;Alès;30007;Gard;Occitanie;76;4.0803399085998;44.124019622803;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";170803860;"Service d'éducation spéciale et de soins à domicile d'Aytré";"Handicap moteur";"20 rue Jacques Cartier";17440;Aytré;17028;Charente-Maritime;Nouvelle-Aquitaine;75;-1.0921024;46.1338064;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";840008049;"Service d'éducation spéciale et de soins à domicile d'Orange";"Handicap moteur";"28 rue de Belgique";84100;Orange;84087;Vaucluse;"Provence-Alpes-Côte d'Azur";93;4.8406096;44.1229988;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";940690399;"Service d'éducation spéciale et de soins à domicile de Boissy-Saint-Léger";"Handicap moteur";"4 allée des Coquelicots";94470;Boissy-Saint-Léger;94004;Val-de-Marne;Ile-de-France;11;2.4702200889587;48.778888702393;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";940811425;"Service d'éducation spéciale et de soins à domicile de Cachan - Dispositif Déficience Visuelle 14-25";"Handicap visuel";"78 bis avenue du Président Wilson";94230;Cachan;94016;Val-de-Marne;Ile-de-France;11;2.3236995;48.7881801;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";280003989;"Service d'éducation spéciale et de soins à domicile de Chartres";"Handicap moteur";"26 rue Vincent Chevard";28000;Chartres;28085;Eure-et-Loir;"Centre-Val de Loire";24;1.5053825;48.4317453;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";600101729;"Service d'éducation spéciale et de soins à domicile de Creil";"Handicap moteur";"50 square Frédéric Chopin";60100;Creil;60175;Oise;Hauts-de-France;32;2.477499961853;49.258129119873;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";230001588;"Service d'éducation spéciale et de soins à domicile de Guéret";"Handicap moteur";"51 rue Beauregard";23000;Guéret;23096;Creuse;Nouvelle-Aquitaine;75;1.8696899414062;46.171501159668;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";760011056;"Service d'éducation spéciale et de soins à domicile de l'Etablissement médico-éducatif Colette Yver";"Handicap moteur";"240 rue Dupuis";76000;Rouen;76540;Seine-Maritime;Normandie;28;1.0626000165939;49.413299560547;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590791885;"Service d'éducation spéciale et de soins à domicile de l'IEM de Cambrai";"Handicap moteur";"121 route de Solesmes";59400;Cambrai;59122;Nord;Hauts-de-France;32;3.2310600280762;50.170299530029;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";440029593;"Service d'éducation spéciale et de soins à domicile de l'IEM la Durantière";"Handicap moteur";"17 rue Baptiste Marcel";44100;Nantes;44109;Loire-Atlantique;"Pays de la Loire";52;-1.6097999811173;47.202098846435;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";620019414;"Service d'éducation spéciale et de soins à domicile de l'IEM Le Vent de Bise";"Handicap moteur";"rue Lamendin";62800;Liévin;62510;Pas-de-Calais;Hauts-de-France;32;2.7749600410461;50.417358398438;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";640005500;"Service d'éducation spéciale et de soins à domicile de l'IEMFP le Hameau Bellevue";"Handicap moteur";"avenue de la Gare";64270;Salies-de-Béarn;64499;Pyrénées-Atlantiques;Nouvelle-Aquitaine;75;-0.92442899942398;43.469398498535;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";570014340;"Service d'éducation spéciale et de soins à domicile de l'IES de Metz";"Handicap visuel";"34 rue de la Chèvre";57000;Metz;57463;Moselle;Grand-Est;44;6.1563000679016;49.139400482178;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";2A0000410;"Service d'éducation spéciale et de soins à domicile de l'Institut d'éducation motrice d'Ajaccio";"Handicap moteur";"route d'Alata";20090;Ajaccio;2A004;Corse-du-Sud;Corse;94;8.74880027771;41.936100006104;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";830215828;"Service d'éducation spéciale et de soins à domicile de l'Institut d'éducation motrice Olbia";"Handicap moteur";l'Almanarre;83407;Hyères;83069;Var;"Provence-Alpes-Côte d'Azur";93;6.1319198608398;43.120861053467;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";530032820;"Service d'éducation spéciale et de soins à domicile de Laval";"Handicap moteur";"34 rue Piednoir-Grenoux";53000;Laval;53130;Mayenne;"Pays de la Loire";52;-0.7680190205574;48.071071624756;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";280006230;"Service d'éducation spéciale et de soins à domicile de Lucé";"Handicap visuel";"10 rue du Paradis";28110;Lucé;28218;Eure-et-Loir;"Centre-Val de Loire";24;1.4676715;48.4367456;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";760012823;"Service d'éducation spéciale et de soins à domicile de Montivilliers";"Handicap moteur";"24 rue des quatre saisons";76290;Montivilliers;76447;Seine-Maritime;Normandie;28;0.10155999660492;49.493419647217;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";290024108;"Service d'éducation spéciale et de soins à domicile de Perharidy";"Handicap moteur";"3 bis rue Léonard de Vinci";29600;Morlaix;29151;Finistère;Bretagne;53;-3.9851191043854;48.718318939209;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";420788333;"Service d'éducation spéciale et de soins à domicile de Riorges";"Handicap moteur";"164 rue du 8 mai 1945";42153;Riorges;42184;Loire;Auvergne-Rhône-Alpes;84;4.0400700569153;46.039360046387;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";260002258;"Service d'éducation spéciale et de soins à domicile de Romans-sur-Isère";"Handicap moteur";"rue Béatrix de Hongrie";26100;Romans-sur-Isère;26281;Drôme;Auvergne-Rhône-Alpes;84;5.0381697;45.0374496;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";890007859;"Service d'éducation spéciale et de soins à domicile de Saint-Georges-sur-Baulche";"Handicap moteur";"1 rue du général de Billy";89000;Saint-Georges-sur-Baulche;89346;Yonne;Bourgogne-Franche-Comté;27;3.5345645;47.8047165;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
